burst,Ind_ID,new_burst,attribution_merged,activity,id,split
burst_4,Nakhu,606720,Resting,Inactive,Nakhu_606720,train
burst_4,Nakhu,606721,Sleeping,Inactive,Nakhu_606721,test
burst_4,Nakhu,606722,Sleeping,Inactive,Nakhu_606722,train
burst_4,Nakhu,606723,Sleeping,Inactive,Nakhu_606723,test
burst_4,Nakhu,606724,Sleeping,Inactive,Nakhu_606724,train
burst_4,Nakhu,606725,Resting,Inactive,Nakhu_606725,test
burst_4,Nakhu,606726,Resting,Inactive,Nakhu_606726,train
burst_4,Nakhu,606727,Resting,Inactive,Nakhu_606727,test
burst_4,Nakhu,606728,Resting,Inactive,Nakhu_606728,train
burst_4,Nakhu,606729,Sleeping,Inactive,Nakhu_606729,train
burst_4,Nakhu,606730,Sleeping,Inactive,Nakhu_606730,test
burst_4,Nakhu,606731,Sleeping,Inactive,Nakhu_606731,train
burst_4,Nakhu,606732,Sleeping,Inactive,Nakhu_606732,test
burst_4,Nakhu,606733,Sleeping,Inactive,Nakhu_606733,train
burst_4,Nakhu,606734,Sleeping,Inactive,Nakhu_606734,train
burst_4,Nakhu,606735,Sleeping,Inactive,Nakhu_606735,train
burst_4,Nakhu,606736,Sleeping,Inactive,Nakhu_606736,train
burst_4,Nakhu,606737,Resting,Inactive,Nakhu_606737,train
burst_4,Nakhu,606738,Resting,Inactive,Nakhu_606738,train
burst_4,Nakhu,606739,Resting,Inactive,Nakhu_606739,test
burst_4,Nakhu,606740,Resting,Inactive,Nakhu_606740,train
burst_4,Nakhu,606741,Resting,Inactive,Nakhu_606741,train
burst_4,Nakhu,606742,Resting,Inactive,Nakhu_606742,train
burst_4,Nakhu,606743,Resting,Inactive,Nakhu_606743,train
burst_4,Nakhu,606744,Resting,Inactive,Nakhu_606744,train
burst_4,Nakhu,641701,Eating,Active,Nakhu_641701,train
burst_4,Nakhu,641702,Self-scratching,Active,Nakhu_641702,train
burst_4,Nakhu,641703,Eating,Active,Nakhu_641703,train
burst_4,Nakhu,641704,Eating,Active,Nakhu_641704,train
burst_4,Nakhu,641705,Walking,Active,Nakhu_641705,train
burst_4,Nakhu,641706,Walking,Active,Nakhu_641706,train
burst_4,Nakhu,641707,Walking,Active,Nakhu_641707,test
burst_4,Nakhu,641708,Eating,Active,Nakhu_641708,train
burst_4,Nakhu,641709,Eating,Active,Nakhu_641709,train
burst_4,Nakhu,641710,Eating,Active,Nakhu_641710,train
burst_4,Nakhu,641711,Eating,Active,Nakhu_641711,train
burst_4,Nakhu,641712,Eating,Active,Nakhu_641712,train
burst_4,Nakhu,641713,Resting,Inactive,Nakhu_641713,train
burst_4,Nakhu,641714,Resting,Inactive,Nakhu_641714,train
burst_4,Nakhu,641715,Walking,Active,Nakhu_641715,train
burst_4,Nakhu,641716,Walking,Active,Nakhu_641716,train
burst_4,Nakhu,641717,Walking,Active,Nakhu_641717,train
burst_4,Nakhu,641718,Remove,Remove,Nakhu_641718,test
burst_4,Nakhu,641719,Remove,Remove,Nakhu_641719,test
burst_4,Nakhu,641720,Remove,Remove,Nakhu_641720,train
burst_4,Nakhu,641721,Self-scratching,Active,Nakhu_641721,train
burst_4,Nakhu,641722,Remove,Remove,Nakhu_641722,train
burst_4,Nakhu,641723,Walking,Active,Nakhu_641723,train
burst_4,Nakhu,641724,Walking,Active,Nakhu_641724,test
burst_4,Nakhu,641725,Resting,Inactive,Nakhu_641725,train
burst_4,Nakhu,641726,Walking,Active,Nakhu_641726,train
burst_4,Nakhu,641727,Walking,Active,Nakhu_641727,test
burst_4,Nakhu,641728,Resting,Inactive,Nakhu_641728,train
burst_4,Nakhu,641729,Resting,Inactive,Nakhu_641729,train
burst_4,Nakhu,641730,Walking,Active,Nakhu_641730,test
burst_4,Nakhu,641731,Walking,Active,Nakhu_641731,train
burst_4,Nakhu,641732,Eating,Active,Nakhu_641732,train
burst_4,Nakhu,641733,Walking,Active,Nakhu_641733,train
burst_4,Nakhu,641734,Resting,Inactive,Nakhu_641734,train
burst_4,Nakhu,641735,Resting,Inactive,Nakhu_641735,train
burst_4,Nakhu,641736,Resting,Inactive,Nakhu_641736,test
burst_4,Nakhu,836019,Remove,Remove,Nakhu_836019,train
burst_4,Nakhu,836020,Remove,Remove,Nakhu_836020,train
burst_4,Nakhu,836021,Resting,Inactive,Nakhu_836021,train
burst_4,Nakhu,836022,Resting,Inactive,Nakhu_836022,train
burst_4,Nakhu,836023,Resting,Inactive,Nakhu_836023,train
burst_4,Nakhu,836024,Resting,Inactive,Nakhu_836024,train
burst_4,Nakhu,836025,Remove,Remove,Nakhu_836025,train
burst_4,Nakhu,836026,Remove,Remove,Nakhu_836026,train
burst_4,Nakhu,836027,Remove,Remove,Nakhu_836027,train
burst_4,Nakhu,836028,Remove,Remove,Nakhu_836028,train
burst_4,Nakhu,836029,Resting,Inactive,Nakhu_836029,train
burst_4,Nakhu,836030,Remove,Remove,Nakhu_836030,test
burst_4,Nakhu,836031,Remove,Remove,Nakhu_836031,train
burst_4,Nakhu,836032,Remove,Remove,Nakhu_836032,train
burst_4,Nakhu,836033,Resting,Inactive,Nakhu_836033,train
burst_4,Nakhu,836034,Resting,Inactive,Nakhu_836034,train
burst_4,Nakhu,836035,Walking,Active,Nakhu_836035,train
burst_4,Nakhu,836036,Walking,Active,Nakhu_836036,train
burst_4,Nakhu,836037,Self-scratching,Active,Nakhu_836037,train
burst_4,Nakhu,836038,Resting,Inactive,Nakhu_836038,train
burst_4,Nakhu,836039,Remove,Remove,Nakhu_836039,train
burst_4,Nakhu,836040,Resting,Inactive,Nakhu_836040,train
burst_4,Nakhu,836041,Resting,Inactive,Nakhu_836041,train
burst_4,Nakhu,836042,Resting,Inactive,Nakhu_836042,train
burst_4,Nakhu,836043,Resting,Inactive,Nakhu_836043,train
burst_4,Nakhu,836044,Resting,Inactive,Nakhu_836044,train
burst_4,Nakhu,836045,Resting,Inactive,Nakhu_836045,train
burst_4,Nakhu,836046,Resting,Inactive,Nakhu_836046,test
burst_4,Nakhu,836047,Resting,Inactive,Nakhu_836047,train
burst_4,Nakhu,836048,Resting,Inactive,Nakhu_836048,test
burst_4,Nakhu,836049,Resting,Inactive,Nakhu_836049,train
burst_4,Nakhu,836050,Walking,Active,Nakhu_836050,train
burst_4,Nakhu,836051,Walking,Active,Nakhu_836051,test
burst_4,Nakhu,836052,Walking,Active,Nakhu_836052,train
burst_4,Nakhu,836053,Remove,Remove,Nakhu_836053,train
burst_4,Nakhu,836054,Remove,Remove,Nakhu_836054,train
burst_4,Nakhu,836055,Remove,Remove,Nakhu_836055,train
burst_4,Nakhu,836056,Remove,Remove,Nakhu_836056,train
burst_4,Nakhu,836057,Eating,Active,Nakhu_836057,train
burst_4,Nakhu,836058,Eating,Active,Nakhu_836058,train
burst_4,Nakhu,836059,Eating,Active,Nakhu_836059,test
burst_4,Nakhu,836060,Eating,Active,Nakhu_836060,train
burst_4,Nakhu,836061,Resting,Inactive,Nakhu_836061,test
burst_4,Nakhu,836062,Resting,Inactive,Nakhu_836062,test
burst_4,Nakhu,836063,Resting,Inactive,Nakhu_836063,test
burst_4,Nakhu,836064,Resting,Inactive,Nakhu_836064,test
burst_4,Nakhu,836065,Remove,Remove,Nakhu_836065,train
burst_4,Nakhu,836066,Remove,Remove,Nakhu_836066,train
burst_4,Nakhu,836067,Remove,Remove,Nakhu_836067,train
burst_4,Nakhu,836068,Self-scratching,Active,Nakhu_836068,train
burst_4,Nakhu,836069,Resting,Inactive,Nakhu_836069,test
burst_4,Nakhu,836070,Resting,Inactive,Nakhu_836070,train
burst_4,Nakhu,836071,Remove,Remove,Nakhu_836071,train
burst_4,Nakhu,836072,Resting,Inactive,Nakhu_836072,train
burst_4,Nakhu,836245,Resting,Inactive,Nakhu_836245,test
burst_4,Nakhu,836246,Resting,Inactive,Nakhu_836246,train
burst_4,Nakhu,836247,Resting,Inactive,Nakhu_836247,test
burst_4,Nakhu,836248,Resting,Inactive,Nakhu_836248,train
burst_4,Nakhu,836249,Resting,Inactive,Nakhu_836249,train
burst_4,Nakhu,836250,Resting,Inactive,Nakhu_836250,test
burst_4,Nakhu,836251,Resting,Inactive,Nakhu_836251,train
burst_4,Nakhu,836252,Walking,Active,Nakhu_836252,train
burst_4,Nakhu,836253,Resting,Inactive,Nakhu_836253,train
burst_4,Nakhu,836254,Resting,Inactive,Nakhu_836254,test
burst_4,Nakhu,836255,Resting,Inactive,Nakhu_836255,train
burst_4,Nakhu,836256,Resting,Inactive,Nakhu_836256,train
burst_4,Nakhu,836257,Remove,Remove,Nakhu_836257,train
burst_4,Nakhu,836258,Remove,Remove,Nakhu_836258,train
burst_4,Nakhu,836259,Remove,Remove,Nakhu_836259,train
burst_4,Nakhu,836260,Remove,Remove,Nakhu_836260,test
burst_4,Nakhu,836261,Remove,Remove,Nakhu_836261,test
burst_4,Nakhu,836262,Remove,Remove,Nakhu_836262,train
burst_4,Nakhu,836263,Remove,Remove,Nakhu_836263,test
burst_4,Nakhu,836264,Remove,Remove,Nakhu_836264,train
burst_4,Nakhu,836265,Remove,Remove,Nakhu_836265,train
burst_4,Nakhu,836266,Remove,Remove,Nakhu_836266,train
burst_4,Nakhu,836267,Resting,Inactive,Nakhu_836267,train
burst_4,Nakhu,836268,Resting,Inactive,Nakhu_836268,test
burst_4,Nakhu,836289,Remove,Remove,Nakhu_836289,train
burst_4,Nakhu,836290,Remove,Remove,Nakhu_836290,train
burst_4,Nakhu,836291,Remove,Remove,Nakhu_836291,train
burst_4,Nakhu,836292,Remove,Remove,Nakhu_836292,train
burst_4,Nakhu,836293,Walking,Active,Nakhu_836293,train
burst_4,Nakhu,836294,Walking,Active,Nakhu_836294,train
burst_4,Nakhu,836295,Remove,Remove,Nakhu_836295,train
burst_4,Nakhu,836296,Resting,Inactive,Nakhu_836296,train
burst_4,Nakhu,836297,Walking,Active,Nakhu_836297,train
burst_4,Nakhu,836298,Resting,Inactive,Nakhu_836298,train
burst_4,Nakhu,836299,Resting,Inactive,Nakhu_836299,train
burst_4,Nakhu,836300,Walking,Active,Nakhu_836300,train
burst_4,Nakhu,836301,Resting,Inactive,Nakhu_836301,train
burst_4,Nakhu,836302,Resting,Inactive,Nakhu_836302,train
burst_4,Nakhu,836303,Resting,Inactive,Nakhu_836303,train
burst_4,Nakhu,836304,Resting,Inactive,Nakhu_836304,train
burst_4,Nakhu,836305,Remove,Remove,Nakhu_836305,test
burst_4,Nakhu,836306,Remove,Remove,Nakhu_836306,train
burst_4,Nakhu,836307,Remove,Remove,Nakhu_836307,train
burst_4,Nakhu,836308,Remove,Remove,Nakhu_836308,train
burst_4,Nakhu,870261,Remove,Remove,Nakhu_870261,train
burst_4,Nakhu,870262,Resting,Inactive,Nakhu_870262,train
burst_4,Nakhu,870263,Resting,Inactive,Nakhu_870263,train
burst_4,Nakhu,870264,Running,Active,Nakhu_870264,train
burst_4,Nakhu,870265,Resting,Inactive,Nakhu_870265,train
burst_4,Nakhu,870266,Resting,Inactive,Nakhu_870266,train
burst_4,Nakhu,870267,Resting,Inactive,Nakhu_870267,train
burst_4,Nakhu,870268,Resting,Inactive,Nakhu_870268,train
burst_4,Nakhu,870269,Remove,Remove,Nakhu_870269,test
burst_4,Nakhu,870270,Resting,Inactive,Nakhu_870270,train
burst_4,Nakhu,870271,Remove,Remove,Nakhu_870271,train
burst_4,Nakhu,870272,Remove,Remove,Nakhu_870272,train
burst_4,Nakhu,870273,Remove,Remove,Nakhu_870273,train
burst_4,Nakhu,870274,Resting,Inactive,Nakhu_870274,train
burst_4,Nakhu,870275,Walking,Active,Nakhu_870275,train
burst_4,Nakhu,870276,Walking,Active,Nakhu_870276,train
burst_4,Nakhu,870277,Remove,Remove,Nakhu_870277,train
burst_4,Nakhu,870278,Remove,Remove,Nakhu_870278,train
burst_4,Nakhu,870279,Remove,Remove,Nakhu_870279,train
burst_4,Nakhu,870280,Remove,Remove,Nakhu_870280,test
burst_4,Nakhu,870281,Remove,Remove,Nakhu_870281,test
burst_4,Nakhu,870282,Remove,Remove,Nakhu_870282,train
burst_4,Nakhu,870283,Remove,Remove,Nakhu_870283,test
burst_4,Nakhu,870284,Remove,Remove,Nakhu_870284,train
burst_4,Nakhu,870285,Remove,Remove,Nakhu_870285,train
burst_4,Nakhu,870286,Remove,Remove,Nakhu_870286,train
burst_4,Nakhu,870287,Remove,Remove,Nakhu_870287,train
burst_4,Nakhu,870288,Remove,Remove,Nakhu_870288,test
burst_4,Nakhu,870289,Remove,Remove,Nakhu_870289,train
burst_4,Nakhu,870290,Remove,Remove,Nakhu_870290,train
burst_4,Nakhu,870291,Remove,Remove,Nakhu_870291,test
burst_4,Nakhu,870292,Remove,Remove,Nakhu_870292,train
burst_4,Nakhu,870293,Remove,Remove,Nakhu_870293,train
burst_4,Nakhu,870294,Remove,Remove,Nakhu_870294,train
burst_4,Nakhu,870295,Remove,Remove,Nakhu_870295,train
burst_4,Nakhu,870296,Remove,Remove,Nakhu_870296,train
burst_4,Nakhu,870297,Remove,Remove,Nakhu_870297,train
burst_4,Nakhu,870298,Remove,Remove,Nakhu_870298,train
burst_4,Nakhu,870299,Remove,Remove,Nakhu_870299,train
burst_4,Nakhu,870300,Remove,Remove,Nakhu_870300,train
burst_4,Nakhu,870301,Remove,Remove,Nakhu_870301,train
burst_4,Nakhu,870302,Remove,Remove,Nakhu_870302,train
burst_4,Nakhu,870303,Remove,Remove,Nakhu_870303,train
burst_4,Nakhu,870304,Remove,Remove,Nakhu_870304,test
burst_4,Nakhu,870305,Remove,Remove,Nakhu_870305,train
burst_4,Nakhu,870306,Remove,Remove,Nakhu_870306,train
burst_4,Nakhu,870307,Remove,Remove,Nakhu_870307,train
burst_4,Nakhu,870308,Remove,Remove,Nakhu_870308,train
burst_4,Nakhu,870309,Remove,Remove,Nakhu_870309,train
burst_4,Nakhu,870310,Remove,Remove,Nakhu_870310,test
burst_4,Nakhu,870311,Remove,Remove,Nakhu_870311,train
burst_4,Nakhu,870312,Remove,Remove,Nakhu_870312,train
burst_4,Nakhu,870313,Remove,Remove,Nakhu_870313,test
burst_4,Nakhu,870314,Remove,Remove,Nakhu_870314,train
burst_4,Nakhu,870315,Remove,Remove,Nakhu_870315,train
burst_4,Nakhu,870316,Remove,Remove,Nakhu_870316,test
burst_4,Nakhu,870317,Remove,Remove,Nakhu_870317,train
burst_4,Nakhu,870318,Remove,Remove,Nakhu_870318,train
burst_4,Nakhu,870319,Remove,Remove,Nakhu_870319,train
burst_4,Nakhu,870320,Remove,Remove,Nakhu_870320,train
burst_4,Nakhu,870321,Remove,Remove,Nakhu_870321,test
burst_4,Nakhu,870322,Remove,Remove,Nakhu_870322,train
burst_4,Nakhu,870323,Remove,Remove,Nakhu_870323,train
burst_4,Nakhu,870324,Remove,Remove,Nakhu_870324,train
burst_4,Nakhu,870325,Remove,Remove,Nakhu_870325,test
burst_4,Nakhu,870326,Remove,Remove,Nakhu_870326,train
burst_4,Nakhu,870327,Eating,Active,Nakhu_870327,train
burst_4,Nakhu,870328,Eating,Active,Nakhu_870328,train
burst_4,Nakhu,870329,Resting,Inactive,Nakhu_870329,test
burst_4,Nakhu,870330,Resting,Inactive,Nakhu_870330,train
burst_4,Nakhu,870331,Resting,Inactive,Nakhu_870331,train
burst_4,Nakhu,870332,Eating,Active,Nakhu_870332,train
burst_4,Nakhu,870333,Resting,Inactive,Nakhu_870333,train
burst_4,Nakhu,870334,Resting,Inactive,Nakhu_870334,test
burst_4,Nakhu,870335,Resting,Inactive,Nakhu_870335,train
burst_4,Nakhu,870336,Resting,Inactive,Nakhu_870336,test
burst_4,Nakhu,870337,Eating,Active,Nakhu_870337,train
burst_4,Nakhu,870338,Eating,Active,Nakhu_870338,train
burst_4,Nakhu,870339,Eating,Active,Nakhu_870339,train
burst_4,Nakhu,870340,Eating,Active,Nakhu_870340,train
burst_4,Nakhu,870341,Walking,Active,Nakhu_870341,train
burst_4,Nakhu,870342,Resting,Inactive,Nakhu_870342,train
burst_4,Nakhu,870343,Resting,Inactive,Nakhu_870343,test
burst_4,Nakhu,870344,Resting,Inactive,Nakhu_870344,train
burst_4,Nakhu,870346,Remove,Remove,Nakhu_870346,train
burst_4,Nakhu,870347,Resting,Inactive,Nakhu_870347,train
burst_4,Nakhu,870348,Resting,Inactive,Nakhu_870348,train
burst_4,Nakhu,870349,Self-scratching,Active,Nakhu_870349,test
burst_4,Nakhu,870350,Resting,Inactive,Nakhu_870350,test
burst_4,Nakhu,870351,Resting,Inactive,Nakhu_870351,test
burst_4,Nakhu,870352,Resting,Inactive,Nakhu_870352,train
burst_4,Nakhu,870353,Resting,Inactive,Nakhu_870353,test
burst_4,Nakhu,870354,Resting,Inactive,Nakhu_870354,train
burst_4,Nakhu,870355,Resting,Inactive,Nakhu_870355,test
burst_4,Nakhu,870356,Resting,Inactive,Nakhu_870356,train
burst_4,Nakhu,870357,Remove,Remove,Nakhu_870357,train
burst_4,Nakhu,870358,Remove,Remove,Nakhu_870358,train
burst_4,Nakhu,870359,Remove,Remove,Nakhu_870359,test
burst_4,Nakhu,870360,Remove,Remove,Nakhu_870360,train
burst_4,Nakhu,870361,Remove,Remove,Nakhu_870361,test
burst_4,Nakhu,870362,Remove,Remove,Nakhu_870362,train
burst_4,Nakhu,870363,Remove,Remove,Nakhu_870363,train
burst_4,Nakhu,870364,Remove,Remove,Nakhu_870364,train
burst_4,Nakhu,870365,Remove,Remove,Nakhu_870365,train
burst_4,Nakhu,870366,Remove,Remove,Nakhu_870366,test
burst_4,Nakhu,870367,Remove,Remove,Nakhu_870367,train
burst_4,Nakhu,870368,Remove,Remove,Nakhu_870368,train
burst_4,Nakhu,870369,Remove,Remove,Nakhu_870369,train
burst_4,Nakhu,870370,Remove,Remove,Nakhu_870370,train
burst_4,Nakhu,870371,Remove,Remove,Nakhu_870371,test
burst_4,Nakhu,870372,Remove,Remove,Nakhu_870372,train
burst_4,Nakhu,870373,Remove,Remove,Nakhu_870373,train
burst_4,Nakhu,870374,Remove,Remove,Nakhu_870374,test
burst_4,Nakhu,870375,Remove,Remove,Nakhu_870375,train
burst_4,Nakhu,870376,Remove,Remove,Nakhu_870376,test
burst_4,Nakhu,1228095,Resting,Inactive,Nakhu_1228095,train
burst_4,Nakhu,1228096,Resting,Inactive,Nakhu_1228096,test
burst_4,Nakhu,1228097,Resting,Inactive,Nakhu_1228097,train
burst_4,Nakhu,1228098,Resting,Inactive,Nakhu_1228098,test
burst_4,Nakhu,1228099,Resting,Inactive,Nakhu_1228099,test
burst_4,Nakhu,1228100,Resting,Inactive,Nakhu_1228100,train
burst_4,Nakhu,1228101,Self-scratching,Active,Nakhu_1228101,test
burst_4,Nakhu,1228102,Self-scratching,Active,Nakhu_1228102,train
burst_4,Nakhu,1228103,Self-scratching,Active,Nakhu_1228103,train
burst_4,Nakhu,1228104,Resting,Inactive,Nakhu_1228104,train
burst_4,Nakhu,1228105,Resting,Inactive,Nakhu_1228105,train
burst_4,Nakhu,1228106,Resting,Inactive,Nakhu_1228106,train
burst_4,Nakhu,1228107,Resting,Inactive,Nakhu_1228107,test
burst_4,Nakhu,1228108,Resting,Inactive,Nakhu_1228108,train
burst_4,Nakhu,1228109,Resting,Inactive,Nakhu_1228109,test
burst_4,Nakhu,1228110,Resting,Inactive,Nakhu_1228110,test
burst_4,Nakhu,1228111,Resting,Inactive,Nakhu_1228111,train
burst_4,Nakhu,1228112,Resting,Inactive,Nakhu_1228112,train
burst_4,Nakhu,1228113,Resting,Inactive,Nakhu_1228113,test
burst_4,Nakhu,1228114,Resting,Inactive,Nakhu_1228114,train
burst_4,Nakhu,1228115,Resting,Inactive,Nakhu_1228115,train
burst_4,Nakhu,1228116,Resting,Inactive,Nakhu_1228116,train
burst_4,Nakhu,1228117,Walking,Active,Nakhu_1228117,train
burst_4,Nakhu,1228118,Walking,Active,Nakhu_1228118,test
burst_4,Nakhu,1228119,Walking,Active,Nakhu_1228119,train
burst_4,Nakhu,1228120,Walking,Active,Nakhu_1228120,test
burst_4,Nakhu,1228121,Remove,Remove,Nakhu_1228121,train
burst_4,Nakhu,1228122,Remove,Remove,Nakhu_1228122,train
burst_4,Nakhu,1228123,Remove,Remove,Nakhu_1228123,test
burst_4,Nakhu,1228124,Remove,Remove,Nakhu_1228124,train
burst_4,Nakhu,1228125,Remove,Remove,Nakhu_1228125,train
burst_4,Nakhu,1228126,Remove,Remove,Nakhu_1228126,train
burst_4,Nakhu,1228127,Remove,Remove,Nakhu_1228127,train
burst_4,Nakhu,1228128,Remove,Remove,Nakhu_1228128,test
burst_4,Nakhu,1228129,Remove,Remove,Nakhu_1228129,train
burst_4,Nakhu,1228130,Remove,Remove,Nakhu_1228130,test
burst_4,Nakhu,1228131,Remove,Remove,Nakhu_1228131,test
burst_4,Nakhu,1228132,Remove,Remove,Nakhu_1228132,test
burst_4,Nakhu,1228133,Remove,Remove,Nakhu_1228133,test
burst_4,Nakhu,1228134,Remove,Remove,Nakhu_1228134,train
burst_4,Nakhu,1228135,Remove,Remove,Nakhu_1228135,train
burst_4,Nakhu,1228136,Remove,Remove,Nakhu_1228136,test
burst_4,Nakhu,1228137,Remove,Remove,Nakhu_1228137,train
burst_4,Nakhu,1228138,Remove,Remove,Nakhu_1228138,train
burst_4,Nakhu,1228139,Remove,Remove,Nakhu_1228139,test
burst_4,Nakhu,1228140,Remove,Remove,Nakhu_1228140,train
burst_4,Nakhu,1228141,Remove,Remove,Nakhu_1228141,train
burst_4,Nakhu,1228142,Remove,Remove,Nakhu_1228142,train
burst_4,Nakhu,1228143,Remove,Remove,Nakhu_1228143,train
burst_4,Nakhu,1228144,Remove,Remove,Nakhu_1228144,train
burst_4,Nakhu,1228145,Remove,Remove,Nakhu_1228145,train
burst_4,Nakhu,1228146,Remove,Remove,Nakhu_1228146,train
burst_4,Nakhu,1228147,Remove,Remove,Nakhu_1228147,train
burst_4,Nakhu,1228148,Remove,Remove,Nakhu_1228148,train
burst_4,Nakhu,1228149,Remove,Remove,Nakhu_1228149,test
burst_4,Nakhu,1228150,Remove,Remove,Nakhu_1228150,train
burst_4,Nakhu,1228151,Remove,Remove,Nakhu_1228151,train
burst_4,Nakhu,1228152,Remove,Remove,Nakhu_1228152,train
burst_4,Nakhu,1228153,Remove,Remove,Nakhu_1228153,train
burst_4,Nakhu,1228154,Remove,Remove,Nakhu_1228154,test
burst_4,Nakhu,1228155,Remove,Remove,Nakhu_1228155,train
burst_4,Nakhu,1228156,Remove,Remove,Nakhu_1228156,train
burst_4,Nakhu,1228157,Remove,Remove,Nakhu_1228157,test
burst_4,Nakhu,1228158,Remove,Remove,Nakhu_1228158,train
burst_4,Nakhu,1228159,Remove,Remove,Nakhu_1228159,train
burst_4,Nakhu,1228160,Remove,Remove,Nakhu_1228160,train
burst_4,Nakhu,1228161,Remove,Remove,Nakhu_1228161,train
burst_4,Nakhu,1228162,Remove,Remove,Nakhu_1228162,test
burst_4,Nakhu,1228163,Remove,Remove,Nakhu_1228163,train
burst_4,Nakhu,1228164,Remove,Remove,Nakhu_1228164,train
burst_4,Nakhu,1228165,Remove,Remove,Nakhu_1228165,train
burst_4,Nakhu,1228166,Remove,Remove,Nakhu_1228166,train
burst_4,Nakhu,1228167,Remove,Remove,Nakhu_1228167,test
burst_4,Nakhu,1228168,Remove,Remove,Nakhu_1228168,train
burst_4,Nakhu,1228169,Remove,Remove,Nakhu_1228169,train
burst_4,Nakhu,1228170,Remove,Remove,Nakhu_1228170,train
burst_4,Nakhu,1228171,Remove,Remove,Nakhu_1228171,train
burst_4,Nakhu,1228172,Remove,Remove,Nakhu_1228172,train
burst_4,Nakhu,1228173,Remove,Remove,Nakhu_1228173,train
burst_4,Nakhu,1228174,Remove,Remove,Nakhu_1228174,test
burst_4,Nakhu,1228175,Remove,Remove,Nakhu_1228175,train
burst_4,Nakhu,1228176,Remove,Remove,Nakhu_1228176,train
burst_4,Nakhu,1228177,Remove,Remove,Nakhu_1228177,train
burst_4,Nakhu,1228178,Remove,Remove,Nakhu_1228178,test
burst_4,Nakhu,1228179,Remove,Remove,Nakhu_1228179,train
burst_4,Nakhu,1228180,Remove,Remove,Nakhu_1228180,train
burst_4,Nakhu,1232577,Resting,Inactive,Nakhu_1232577,test
burst_4,Nakhu,1232578,Resting,Inactive,Nakhu_1232578,test
burst_4,Nakhu,1232579,Resting,Inactive,Nakhu_1232579,train
burst_4,Nakhu,1232580,Self-scratching,Active,Nakhu_1232580,train
burst_4,Nakhu,1232581,Eating,Active,Nakhu_1232581,train
burst_4,Nakhu,1232582,Eating,Active,Nakhu_1232582,train
burst_4,Nakhu,1232583,Eating,Active,Nakhu_1232583,test
burst_4,Nakhu,1232584,Eating,Active,Nakhu_1232584,train
burst_4,Nakhu,1232585,Eating,Active,Nakhu_1232585,test
burst_4,Nakhu,1232586,Eating,Active,Nakhu_1232586,train
burst_4,Nakhu,1232587,Eating,Active,Nakhu_1232587,test
burst_4,Nakhu,1232588,Eating,Active,Nakhu_1232588,train
burst_4,Nakhu,1232589,Eating,Active,Nakhu_1232589,test
burst_4,Nakhu,1232590,Eating,Active,Nakhu_1232590,train
burst_4,Nakhu,1232591,Eating,Active,Nakhu_1232591,train
burst_4,Nakhu,1232592,Eating,Active,Nakhu_1232592,test
burst_4,Nakhu,1232593,Eating,Active,Nakhu_1232593,test
burst_4,Nakhu,1232594,Eating,Active,Nakhu_1232594,test
burst_4,Nakhu,1232595,Eating,Active,Nakhu_1232595,train
burst_4,Nakhu,1232596,Eating,Active,Nakhu_1232596,train
burst_4,Nakhu,1232597,Resting,Inactive,Nakhu_1232597,train
burst_4,Nakhu,1232598,Resting,Inactive,Nakhu_1232598,train
burst_4,Nakhu,1232599,Resting,Inactive,Nakhu_1232599,train
burst_4,Nakhu,1232600,Remove,Remove,Nakhu_1232600,train
burst_4,Nakhu,1232601,Resting,Inactive,Nakhu_1232601,train
burst_4,Nakhu,1232602,Resting,Inactive,Nakhu_1232602,train
burst_4,Nakhu,1232603,Remove,Remove,Nakhu_1232603,test
burst_4,Nakhu,1232604,Walking,Active,Nakhu_1232604,test
burst_4,Nakhu,1232605,Walking,Active,Nakhu_1232605,test
burst_4,Nakhu,1232606,Walking,Active,Nakhu_1232606,train
burst_4,Nakhu,1232607,Walking,Active,Nakhu_1232607,train
burst_4,Nakhu,1232608,Resting,Inactive,Nakhu_1232608,train
burst_4,Nakhu,1238753,Resting,Inactive,Nakhu_1238753,train
burst_4,Nakhu,1238754,Resting,Inactive,Nakhu_1238754,train
burst_4,Nakhu,1238755,Resting,Inactive,Nakhu_1238755,train
burst_4,Nakhu,1238756,Resting,Inactive,Nakhu_1238756,train
burst_4,Nakhu,1238757,Remove,Remove,Nakhu_1238757,train
burst_4,Nakhu,1238758,Resting,Inactive,Nakhu_1238758,train
burst_4,Nakhu,1238759,Resting,Inactive,Nakhu_1238759,train
burst_4,Nakhu,1238760,Resting,Inactive,Nakhu_1238760,train
burst_4,Nakhu,1238761,Resting,Inactive,Nakhu_1238761,train
burst_4,Nakhu,1238762,Resting,Inactive,Nakhu_1238762,train
burst_4,Nakhu,1238763,Walking,Active,Nakhu_1238763,train
burst_4,Nakhu,1238764,Walking,Active,Nakhu_1238764,test
burst_4,Nakhu,1238765,Resting,Inactive,Nakhu_1238765,train
burst_4,Nakhu,1238766,Resting,Inactive,Nakhu_1238766,train
burst_4,Nakhu,1238767,Walking,Active,Nakhu_1238767,train
burst_4,Nakhu,1238768,Walking,Active,Nakhu_1238768,train
burst_4,Nakhu,1238769,Eating,Active,Nakhu_1238769,train
burst_4,Nakhu,1238770,Eating,Active,Nakhu_1238770,test
burst_4,Nakhu,1238771,Eating,Active,Nakhu_1238771,train
