burst,Ind_ID,new_burst,attribution_merged,activity,id
burst_4,Seychelles,1266026,Eating,Active,Seychelles_1266026
burst_4,Seychelles,1266027,Remove,Remove,Seychelles_1266027
burst_4,Seychelles,1266028,Remove,Remove,Seychelles_1266028
burst_4,Seychelles,1292661,Grooming actor,Active,Seychelles_1292661
burst_4,Seychelles,1292662,Grooming actor,Active,Seychelles_1292662
burst_4,Seychelles,1292663,Grooming actor,Active,Seychelles_1292663
burst_4,Seychelles,1292664,Remove,Remove,Seychelles_1292664
burst_4,Seychelles,1292665,Grooming actor,Active,Seychelles_1292665
burst_4,Seychelles,1292666,Grooming actor,Active,Seychelles_1292666
burst_4,Seychelles,1292667,Grooming actor,Active,Seychelles_1292667
burst_4,Seychelles,1292668,Grooming actor,Active,Seychelles_1292668
burst_4,Seychelles,1292669,Grooming receiver,Inactive,Seychelles_1292669
burst_4,Seychelles,1292670,Grooming receiver,Inactive,Seychelles_1292670
burst_4,Seychelles,1292671,Grooming receiver,Inactive,Seychelles_1292671
burst_4,Seychelles,1292672,Grooming receiver,Inactive,Seychelles_1292672
burst_4,Seychelles,1292673,Grooming receiver,Inactive,Seychelles_1292673
burst_4,Seychelles,1292674,Grooming receiver,Inactive,Seychelles_1292674
burst_4,Seychelles,1292675,Grooming receiver,Inactive,Seychelles_1292675
burst_4,Seychelles,1292676,Grooming receiver,Inactive,Seychelles_1292676
burst_4,Seychelles,1292677,Grooming receiver,Inactive,Seychelles_1292677
burst_4,Seychelles,1292678,Grooming receiver,Inactive,Seychelles_1292678
burst_4,Seychelles,1292679,Grooming receiver,Inactive,Seychelles_1292679
burst_4,Seychelles,1292680,Grooming receiver,Inactive,Seychelles_1292680
burst_4,Seychelles,1292681,Grooming receiver,Inactive,Seychelles_1292681
burst_4,Seychelles,1292682,Grooming receiver,Inactive,Seychelles_1292682
burst_4,Seychelles,1292683,Grooming receiver,Inactive,Seychelles_1292683
burst_4,Seychelles,1292684,Grooming receiver,Inactive,Seychelles_1292684
burst_4,Seychelles,1292685,Grooming receiver,Inactive,Seychelles_1292685
burst_4,Seychelles,1292686,Grooming receiver,Inactive,Seychelles_1292686
burst_4,Seychelles,1292687,Grooming receiver,Inactive,Seychelles_1292687
burst_4,Seychelles,1292688,Grooming receiver,Inactive,Seychelles_1292688
burst_4,Seychelles,1292689,Grooming receiver,Inactive,Seychelles_1292689
burst_4,Seychelles,1292690,Grooming receiver,Inactive,Seychelles_1292690
burst_4,Seychelles,1292691,Grooming receiver,Inactive,Seychelles_1292691
burst_4,Seychelles,1292692,Grooming receiver,Inactive,Seychelles_1292692
burst_4,Seychelles,1292693,Resting,Inactive,Seychelles_1292693
burst_4,Seychelles,1292694,Self-scratching,Active,Seychelles_1292694
burst_4,Seychelles,1292695,Self-scratching,Active,Seychelles_1292695
burst_4,Seychelles,1292696,Self-scratching,Active,Seychelles_1292696
burst_4,Seychelles,1292697,Resting,Inactive,Seychelles_1292697
burst_4,Seychelles,1292698,Resting,Inactive,Seychelles_1292698
burst_4,Seychelles,1292699,Resting,Inactive,Seychelles_1292699
burst_4,Seychelles,1292700,Resting,Inactive,Seychelles_1292700
burst_4,Seychelles,1292701,Resting,Inactive,Seychelles_1292701
burst_4,Seychelles,1292702,Resting,Inactive,Seychelles_1292702
burst_4,Seychelles,1292703,Resting,Inactive,Seychelles_1292703
burst_4,Seychelles,1292704,Resting,Inactive,Seychelles_1292704
burst_4,Seychelles,1292705,Resting,Inactive,Seychelles_1292705
burst_4,Seychelles,1292706,Resting,Inactive,Seychelles_1292706
burst_4,Seychelles,1292707,Self-scratching,Active,Seychelles_1292707
burst_4,Seychelles,1292708,Resting,Inactive,Seychelles_1292708
burst_4,Seychelles,1292709,Remove,Remove,Seychelles_1292709
burst_4,Seychelles,1292710,Resting,Inactive,Seychelles_1292710
burst_4,Seychelles,1292711,Resting,Inactive,Seychelles_1292711
burst_4,Seychelles,1292712,Resting,Inactive,Seychelles_1292712
burst_4,Seychelles,1292713,Grooming actor,Active,Seychelles_1292713
burst_4,Seychelles,1292714,Grooming actor,Active,Seychelles_1292714
burst_4,Seychelles,1292715,Resting,Inactive,Seychelles_1292715
burst_4,Seychelles,1292716,Resting,Inactive,Seychelles_1292716
burst_4,Seychelles,1292717,Resting,Inactive,Seychelles_1292717
burst_4,Seychelles,1292718,Resting,Inactive,Seychelles_1292718
burst_4,Seychelles,1292719,Resting,Inactive,Seychelles_1292719
burst_4,Seychelles,1292720,Resting,Inactive,Seychelles_1292720
burst_4,Seychelles,1292721,Resting,Inactive,Seychelles_1292721
burst_4,Seychelles,1292722,Resting,Inactive,Seychelles_1292722
burst_4,Seychelles,1292723,Resting,Inactive,Seychelles_1292723
burst_4,Seychelles,1292724,Resting,Inactive,Seychelles_1292724
burst_4,Seychelles,1292725,Resting,Inactive,Seychelles_1292725
burst_4,Seychelles,1292726,Resting,Inactive,Seychelles_1292726
burst_4,Seychelles,1292727,Resting,Inactive,Seychelles_1292727
burst_4,Seychelles,1292728,Self-scratching,Active,Seychelles_1292728
burst_4,Seychelles,1292729,Resting,Inactive,Seychelles_1292729
burst_4,Seychelles,1292730,Resting,Inactive,Seychelles_1292730
burst_4,Seychelles,1292731,Resting,Inactive,Seychelles_1292731
burst_4,Seychelles,1292732,Resting,Inactive,Seychelles_1292732
burst_4,Seychelles,1292733,Resting,Inactive,Seychelles_1292733
burst_4,Seychelles,1292734,Resting,Inactive,Seychelles_1292734
burst_4,Seychelles,1292735,Resting,Inactive,Seychelles_1292735
burst_4,Seychelles,1292736,Resting,Inactive,Seychelles_1292736
burst_4,Seychelles,1292737,Grooming actor,Active,Seychelles_1292737
burst_4,Seychelles,1292738,Grooming actor,Active,Seychelles_1292738
burst_4,Seychelles,1292739,Grooming actor,Active,Seychelles_1292739
burst_4,Seychelles,1292740,Grooming actor,Active,Seychelles_1292740
burst_4,Seychelles,1292741,Resting,Inactive,Seychelles_1292741
burst_4,Shongololo,436037,Walking,Active,Shongololo_436037
burst_4,Shongololo,436038,Resting,Inactive,Shongololo_436038
burst_4,Shongololo,436039,Remove,Remove,Shongololo_436039
burst_4,Shongololo,436040,Walking,Active,Shongololo_436040
burst_4,Shongololo,436041,Resting,Inactive,Shongololo_436041
burst_4,Shongololo,436042,Resting,Inactive,Shongololo_436042
burst_4,Shongololo,436043,Resting,Inactive,Shongololo_436043
burst_4,Shongololo,436044,Resting,Inactive,Shongololo_436044
burst_4,Shongololo,663116,Running,Active,Shongololo_663116
burst_4,Shongololo,663117,Remove,Remove,Shongololo_663117
burst_4,Shongololo,663118,Remove,Remove,Shongololo_663118
burst_4,Shongololo,1315869,Eating,Active,Shongololo_1315869
burst_4,Shongololo,1315870,Eating,Active,Shongololo_1315870
burst_4,Shongololo,1315871,Eating,Active,Shongololo_1315871
burst_4,Shongololo,1315872,Eating,Active,Shongololo_1315872
burst_4,Shongololo,1315873,Eating,Active,Shongololo_1315873
burst_4,Shongololo,1315874,Eating,Active,Shongololo_1315874
burst_4,Shongololo,1315875,Eating,Active,Shongololo_1315875
burst_4,Shongololo,1315876,Eating,Active,Shongololo_1315876
burst_4,Shongololo,1315877,Eating,Active,Shongololo_1315877
burst_4,Shongololo,1315878,Eating,Active,Shongololo_1315878
burst_4,Shongololo,1315879,Eating,Active,Shongololo_1315879
burst_4,Shongololo,1315880,Eating,Active,Shongololo_1315880
burst_4,Shongololo,1315881,Eating,Active,Shongololo_1315881
burst_4,Shongololo,1315882,Eating,Active,Shongololo_1315882
burst_4,Shongololo,1315883,Eating,Active,Shongololo_1315883
burst_4,Shongololo,1315884,Eating,Active,Shongololo_1315884
burst_4,Shongololo,1315885,Eating,Active,Shongololo_1315885
burst_4,Shongololo,1315886,Eating,Active,Shongololo_1315886
burst_4,Shongololo,1315887,Eating,Active,Shongololo_1315887
burst_4,Shongololo,1315888,Eating,Active,Shongololo_1315888
burst_4,Shongololo,1315889,Eating,Active,Shongololo_1315889
burst_4,Shongololo,1315890,Eating,Active,Shongololo_1315890
burst_4,Shongololo,1315891,Eating,Active,Shongololo_1315891
burst_4,Shongololo,1315892,Eating,Active,Shongololo_1315892
burst_4,Shongololo,1315893,Eating,Active,Shongololo_1315893
burst_4,Shongololo,1315894,Eating,Active,Shongololo_1315894
burst_4,Shongololo,1315895,Eating,Active,Shongololo_1315895
burst_4,Shongololo,1315896,Eating,Active,Shongololo_1315896
burst_4,Shongololo,1315897,Eating,Active,Shongololo_1315897
burst_4,Shongololo,1315898,Eating,Active,Shongololo_1315898
burst_4,Shongololo,1315899,Resting,Inactive,Shongololo_1315899
burst_4,Shongololo,1315900,Walking,Active,Shongololo_1315900
burst_4,Shongololo,1315901,Remove,Remove,Shongololo_1315901
burst_4,Shongololo,1315902,Remove,Remove,Shongololo_1315902
burst_4,Shongololo,1315903,Remove,Remove,Shongololo_1315903
burst_4,Shongololo,1315904,Remove,Remove,Shongololo_1315904
burst_4,Shongololo,1315905,Remove,Remove,Shongololo_1315905
burst_4,Shongololo,1315906,Remove,Remove,Shongololo_1315906
burst_4,Shongololo,1315907,Resting,Inactive,Shongololo_1315907
burst_4,Shongololo,1315908,Resting,Inactive,Shongololo_1315908
burst_4,Shongololo,1315909,Resting,Inactive,Shongololo_1315909
burst_4,Shongololo,1315910,Walking,Active,Shongololo_1315910
burst_4,Shongololo,1315911,Walking,Active,Shongololo_1315911
burst_4,Shongololo,1315912,Walking,Active,Shongololo_1315912
burst_4,Shongololo,1315913,Resting,Inactive,Shongololo_1315913
burst_4,Shongololo,1315914,Resting,Inactive,Shongololo_1315914
burst_4,Shongololo,1315915,Resting,Inactive,Shongololo_1315915
burst_4,Shongololo,1315916,Resting,Inactive,Shongololo_1315916
burst_4,Shongololo,1315917,Self-scratching,Active,Shongololo_1315917
burst_4,Shongololo,1315918,Walking,Active,Shongololo_1315918
burst_4,Shongololo,1315919,Remove,Remove,Shongololo_1315919
burst_4,Shongololo,1315920,Remove,Remove,Shongololo_1315920
burst_4,Shongololo,1315921,Eating,Active,Shongololo_1315921
burst_4,Shongololo,1315922,Eating,Active,Shongololo_1315922
burst_4,Shongololo,1315923,Remove,Remove,Shongololo_1315923
burst_4,Shongololo,1315924,Remove,Remove,Shongololo_1315924
burst_4,Shongololo,1315925,Eating,Active,Shongololo_1315925
burst_4,Shongololo,1315926,Eating,Active,Shongololo_1315926
burst_4,Shongololo,1315927,Walking,Active,Shongololo_1315927
burst_4,Shongololo,1315928,Remove,Remove,Shongololo_1315928
burst_4,Shongololo,1315929,Eating,Active,Shongololo_1315929
burst_4,Shongololo,1315930,Eating,Active,Shongololo_1315930
burst_4,Shongololo,1315931,Eating,Active,Shongololo_1315931
burst_4,Shongololo,1315932,Eating,Active,Shongololo_1315932
burst_4,Shongololo,1315933,Eating,Active,Shongololo_1315933
burst_4,Shongololo,1315934,Eating,Active,Shongololo_1315934
burst_4,Shongololo,1315935,Walking,Active,Shongololo_1315935
burst_4,Shongololo,1315936,Eating,Active,Shongololo_1315936
burst_4,Shongololo,1315937,Remove,Remove,Shongololo_1315937
burst_4,Shongololo,1315938,Remove,Remove,Shongololo_1315938
burst_4,Shongololo,1315939,Remove,Remove,Shongololo_1315939
burst_4,Shongololo,1315940,Remove,Remove,Shongololo_1315940
burst_4,Shongololo,1315941,Walking,Active,Shongololo_1315941
burst_4,Shongololo,1315942,Remove,Remove,Shongololo_1315942
burst_4,Shongololo,1315943,Remove,Remove,Shongololo_1315943
burst_4,Shongololo,1315944,Remove,Remove,Shongololo_1315944
burst_4,Shongololo,1322569,Self-scratching,Active,Shongololo_1322569
burst_4,Shongololo,1322570,Self-scratching,Active,Shongololo_1322570
burst_4,Shongololo,1322571,Remove,Remove,Shongololo_1322571
burst_4,Shongololo,1322572,Remove,Remove,Shongololo_1322572
burst_4,Shongololo,1322573,Resting,Inactive,Shongololo_1322573
burst_4,Shongololo,1322574,Resting,Inactive,Shongololo_1322574
burst_4,Shongololo,1322575,Resting,Inactive,Shongololo_1322575
burst_4,Shongololo,1322576,Resting,Inactive,Shongololo_1322576
burst_4,Shongololo,1322577,Resting,Inactive,Shongololo_1322577
burst_4,Shongololo,1322578,Resting,Inactive,Shongololo_1322578
burst_4,Shongololo,1322579,Resting,Inactive,Shongololo_1322579
burst_4,Shongololo,1322580,Resting,Inactive,Shongololo_1322580
burst_4,Shongololo,1322581,Resting,Inactive,Shongololo_1322581
burst_4,Shongololo,1322582,Resting,Inactive,Shongololo_1322582
burst_4,Shongololo,1322583,Resting,Inactive,Shongololo_1322583
burst_4,Shongololo,1322584,Resting,Inactive,Shongololo_1322584
burst_4,Shongololo,1322585,Resting,Inactive,Shongololo_1322585
burst_4,Shongololo,1322586,Resting,Inactive,Shongololo_1322586
burst_4,Shongololo,1322587,Resting,Inactive,Shongololo_1322587
burst_4,Shongololo,1322588,Resting,Inactive,Shongololo_1322588
burst_4,Shongololo,1322589,Self-scratching,Active,Shongololo_1322589
burst_4,Shongololo,1322590,Self-scratching,Active,Shongololo_1322590
burst_4,Shongololo,1322591,Resting,Inactive,Shongololo_1322591
burst_4,Shongololo,1322592,Resting,Inactive,Shongololo_1322592
burst_4,Shongololo,1322593,Self-scratching,Active,Shongololo_1322593
burst_4,Shongololo,1322594,Self-scratching,Active,Shongololo_1322594
burst_4,Shongololo,1322595,Resting,Inactive,Shongololo_1322595
burst_4,Shongololo,1322596,Resting,Inactive,Shongololo_1322596
burst_4,Shongololo,1322597,Eating,Active,Shongololo_1322597
burst_4,Shongololo,1322598,Eating,Active,Shongololo_1322598
burst_4,Shongololo,1322599,Eating,Active,Shongololo_1322599
burst_4,Shongololo,1322600,Eating,Active,Shongololo_1322600
burst_4,Shongololo,1322601,Resting,Inactive,Shongololo_1322601
burst_4,Shongololo,1322602,Resting,Inactive,Shongololo_1322602
burst_4,Shongololo,1322603,Resting,Inactive,Shongololo_1322603
burst_4,Shongololo,1322604,Remove,Remove,Shongololo_1322604
burst_4,Shongololo,1322605,Remove,Remove,Shongololo_1322605
burst_4,Shongololo,1322606,Walking,Active,Shongololo_1322606
burst_4,Shongololo,1322607,Resting,Inactive,Shongololo_1322607
burst_4,Shongololo,1322608,Resting,Inactive,Shongololo_1322608
burst_4,Shongololo,1322609,Resting,Inactive,Shongololo_1322609
burst_4,Shongololo,1322610,Resting,Inactive,Shongololo_1322610
burst_4,Shongololo,1322611,Resting,Inactive,Shongololo_1322611
burst_4,Shongololo,1322612,Resting,Inactive,Shongololo_1322612
burst_4,Shongololo,1322613,Resting,Inactive,Shongololo_1322613
burst_4,Shongololo,1322614,Resting,Inactive,Shongololo_1322614
burst_4,Shongololo,1322615,Self-scratching,Active,Shongololo_1322615
burst_4,Shongololo,1322616,Self-scratching,Active,Shongololo_1322616
burst_4,Shongololo,1322617,Eating,Active,Shongololo_1322617
burst_4,Shongololo,1322618,Eating,Active,Shongololo_1322618
burst_4,Shongololo,1322619,Eating,Active,Shongololo_1322619
burst_4,Shongololo,1322620,Eating,Active,Shongololo_1322620
burst_4,Shongololo,1322621,Eating,Active,Shongololo_1322621
burst_4,Shongololo,1322622,Eating,Active,Shongololo_1322622
burst_4,Shongololo,1322623,Eating,Active,Shongololo_1322623
burst_4,Shongololo,1322624,Eating,Active,Shongololo_1322624
burst_4,Shongololo,1322625,Eating,Active,Shongololo_1322625
burst_4,Shongololo,1322626,Eating,Active,Shongololo_1322626
burst_4,Shongololo,1322627,Eating,Active,Shongololo_1322627
burst_4,Shongololo,1322628,Eating,Active,Shongololo_1322628
burst_4,Shongololo,1322629,Eating,Active,Shongololo_1322629
burst_4,Shongololo,1322630,Eating,Active,Shongololo_1322630
burst_4,Shongololo,1322631,Eating,Active,Shongololo_1322631
burst_4,Shongololo,1322632,Eating,Active,Shongololo_1322632
burst_4,Shongololo,1322633,Resting,Inactive,Shongololo_1322633
burst_4,Shongololo,1322634,Resting,Inactive,Shongololo_1322634
burst_4,Shongololo,1322635,Resting,Inactive,Shongololo_1322635
burst_4,Shongololo,1322636,Resting,Inactive,Shongololo_1322636
burst_4,Shongololo,1322637,Eating,Active,Shongololo_1322637
burst_4,Shongololo,1322638,Eating,Active,Shongololo_1322638
burst_4,Shongololo,1322639,Eating,Active,Shongololo_1322639
burst_4,Shongololo,1322640,Eating,Active,Shongololo_1322640
burst_4,Shongololo,1322641,Eating,Active,Shongololo_1322641
burst_4,Shongololo,1322642,Eating,Active,Shongololo_1322642
burst_4,Shongololo,1322643,Eating,Active,Shongololo_1322643
burst_4,Shongololo,1322644,Eating,Active,Shongololo_1322644
burst_4,Shongololo,1322645,Eating,Active,Shongololo_1322645
burst_4,Shongololo,1322646,Eating,Active,Shongololo_1322646
burst_4,Shongololo,1322647,Eating,Active,Shongololo_1322647
burst_4,Shongololo,1322648,Eating,Active,Shongololo_1322648
burst_4,Shongololo,1358085,Eating,Active,Shongololo_1358085
burst_4,Shongololo,1358086,Eating,Active,Shongololo_1358086
burst_4,Shongololo,1358087,Eating,Active,Shongololo_1358087
burst_4,Shongololo,1358088,Eating,Active,Shongololo_1358088
burst_4,Shongololo,1358089,Resting,Inactive,Shongololo_1358089
burst_4,Shongololo,1358090,Resting,Inactive,Shongololo_1358090
burst_4,Shongololo,1358091,Self-scratching,Active,Shongololo_1358091
burst_4,Shongololo,1358092,Remove,Remove,Shongololo_1358092
burst_4,Shongololo,1358093,Eating,Active,Shongololo_1358093
burst_4,Shongololo,1358094,Eating,Active,Shongololo_1358094
burst_4,Shongololo,1358095,Eating,Active,Shongololo_1358095
burst_4,Shongololo,1358096,Eating,Active,Shongololo_1358096
burst_4,Shongololo,1358097,Eating,Active,Shongololo_1358097
burst_4,Shongololo,1358098,Eating,Active,Shongololo_1358098
burst_4,Shongololo,1358099,Eating,Active,Shongololo_1358099
burst_4,Shongololo,1358100,Eating,Active,Shongololo_1358100
burst_4,Shongololo,1358101,Resting,Inactive,Shongololo_1358101
burst_4,Shongololo,1358102,Resting,Inactive,Shongololo_1358102
burst_4,Shongololo,1358103,Resting,Inactive,Shongololo_1358103
burst_4,Shongololo,1358104,Resting,Inactive,Shongololo_1358104
burst_4,Shongololo,1358105,Eating,Active,Shongololo_1358105
burst_4,Shongololo,1358106,Eating,Active,Shongololo_1358106
burst_4,Shongololo,1358107,Eating,Active,Shongololo_1358107
burst_4,Shongololo,1358108,Eating,Active,Shongololo_1358108
burst_4,Shongololo,1358161,Remove,Remove,Shongololo_1358161
burst_4,Shongololo,1358162,Remove,Remove,Shongololo_1358162
burst_4,Shongololo,1358163,Eating,Active,Shongololo_1358163
burst_4,Shongololo,1358164,Eating,Active,Shongololo_1358164
burst_4,Shongololo,1358165,Resting,Inactive,Shongololo_1358165
burst_4,Shongololo,1358166,Walking,Active,Shongololo_1358166
burst_4,Shongololo,1358167,Remove,Remove,Shongololo_1358167
burst_4,Shongololo,1358168,Resting,Inactive,Shongololo_1358168
burst_4,Shongololo,1358169,Running,Active,Shongololo_1358169
burst_4,Shongololo,1358170,Running,Active,Shongololo_1358170
burst_4,Shongololo,1358171,Remove,Remove,Shongololo_1358171
burst_4,Shongololo,1358172,Remove,Remove,Shongololo_1358172
burst_4,Shongololo,1358173,Eating,Active,Shongololo_1358173
burst_4,Shongololo,1358174,Eating,Active,Shongololo_1358174
burst_4,Shongololo,1358175,Eating,Active,Shongololo_1358175
burst_4,Shongololo,1358176,Eating,Active,Shongololo_1358176
burst_4,Shongololo,1358177,Eating,Active,Shongololo_1358177
burst_4,Shongololo,1358178,Eating,Active,Shongololo_1358178
burst_4,Shongololo,1358179,Eating,Active,Shongololo_1358179
burst_4,Shongololo,1358180,Eating,Active,Shongololo_1358180
burst_4,Shongololo,1358181,Walking,Active,Shongololo_1358181
burst_4,Shongololo,1358182,Walking,Active,Shongololo_1358182
burst_4,Shongololo,1358183,Eating,Active,Shongololo_1358183
burst_4,Shongololo,1358184,Eating,Active,Shongololo_1358184
burst_4,Shongololo,1358185,Eating,Active,Shongololo_1358185
burst_4,Shongololo,1358186,Eating,Active,Shongololo_1358186
burst_4,Shongololo,1358187,Eating,Active,Shongololo_1358187
burst_4,Shongololo,1358188,Eating,Active,Shongololo_1358188
burst_4,Shongololo,1358189,Eating,Active,Shongololo_1358189
burst_4,Shongololo,1358190,Eating,Active,Shongololo_1358190
burst_4,Shongololo,1358191,Eating,Active,Shongololo_1358191
burst_4,Shongololo,1358192,Eating,Active,Shongololo_1358192
burst_4,Shongololo,1358193,Eating,Active,Shongololo_1358193
burst_4,Shongololo,1358194,Eating,Active,Shongololo_1358194
burst_4,Shongololo,1358195,Eating,Active,Shongololo_1358195
burst_4,Shongololo,1358196,Eating,Active,Shongololo_1358196
burst_4,Shongololo,1358197,Eating,Active,Shongololo_1358197
burst_4,Shongololo,1358198,Eating,Active,Shongololo_1358198
burst_4,Shongololo,1358199,Eating,Active,Shongololo_1358199
burst_4,Shongololo,1358200,Eating,Active,Shongololo_1358200
burst_4,Shongololo,1358201,Eating,Active,Shongololo_1358201
burst_4,Shongololo,1358202,Eating,Active,Shongololo_1358202
burst_4,Shongololo,1358203,Eating,Active,Shongololo_1358203
burst_4,Shongololo,1358204,Eating,Active,Shongololo_1358204
burst_4,Shongololo,1358205,Walking,Active,Shongololo_1358205
burst_4,Shongololo,1358206,Remove,Remove,Shongololo_1358206
burst_4,Shongololo,1358207,Resting,Inactive,Shongololo_1358207
burst_4,Shongololo,1358208,Resting,Inactive,Shongololo_1358208
burst_4,Shongololo,1358209,Eating,Active,Shongololo_1358209
burst_4,Shongololo,1358210,Eating,Active,Shongololo_1358210
burst_4,Shongololo,1358211,Eating,Active,Shongololo_1358211
burst_4,Shongololo,1358212,Eating,Active,Shongololo_1358212
burst_4,Shongololo,1358213,Eating,Active,Shongololo_1358213
burst_4,Shongololo,1358214,Eating,Active,Shongololo_1358214
burst_4,Shongololo,1358215,Eating,Active,Shongololo_1358215
burst_4,Shongololo,1358216,Eating,Active,Shongololo_1358216
burst_4,Shongololo,1358217,Resting,Inactive,Shongololo_1358217
burst_4,Shongololo,1358218,Resting,Inactive,Shongololo_1358218
burst_4,Shongololo,1358219,Resting,Inactive,Shongololo_1358219
burst_4,Shongololo,1358220,Resting,Inactive,Shongololo_1358220
burst_4,Umbrella,1247985,Walking,Active,Umbrella_1247985
burst_4,Umbrella,1247986,Walking,Active,Umbrella_1247986
burst_4,Umbrella,1247987,Walking,Active,Umbrella_1247987
burst_4,Umbrella,1247988,Walking,Active,Umbrella_1247988
burst_4,Umbrella,1247989,Eating,Active,Umbrella_1247989
burst_4,Umbrella,1247990,Eating,Active,Umbrella_1247990
burst_4,Umbrella,1247991,Eating,Active,Umbrella_1247991
burst_4,Umbrella,1247992,Eating,Active,Umbrella_1247992
burst_4,Umbrella,1247993,Remove,Remove,Umbrella_1247993
burst_4,Umbrella,1247994,Remove,Remove,Umbrella_1247994
burst_4,Umbrella,1247995,Remove,Remove,Umbrella_1247995
burst_4,Umbrella,1247996,Remove,Remove,Umbrella_1247996
burst_4,Umbrella,1247997,Remove,Remove,Umbrella_1247997
burst_4,Umbrella,1247998,Remove,Remove,Umbrella_1247998
burst_4,Umbrella,1247999,Remove,Remove,Umbrella_1247999
burst_4,Umbrella,1248000,Remove,Remove,Umbrella_1248000
burst_4,Umbrella,1248001,Remove,Remove,Umbrella_1248001
burst_4,Umbrella,1248002,Remove,Remove,Umbrella_1248002
burst_4,Umbrella,1248003,Remove,Remove,Umbrella_1248003
burst_4,Umbrella,1248004,Remove,Remove,Umbrella_1248004
burst_4,Umbrella,1248005,Remove,Remove,Umbrella_1248005
burst_4,Umbrella,1248006,Remove,Remove,Umbrella_1248006
burst_4,Umbrella,1248007,Remove,Remove,Umbrella_1248007
burst_4,Umbrella,1248008,Remove,Remove,Umbrella_1248008
burst_4,Umbrella,1248009,Remove,Remove,Umbrella_1248009
burst_4,Umbrella,1248010,Remove,Remove,Umbrella_1248010
burst_4,Umbrella,1248011,Remove,Remove,Umbrella_1248011
burst_4,Umbrella,1248012,Remove,Remove,Umbrella_1248012
burst_4,Umbrella,1248013,Remove,Remove,Umbrella_1248013
burst_4,Umbrella,1248014,Remove,Remove,Umbrella_1248014
burst_4,Umbrella,1248015,Remove,Remove,Umbrella_1248015
burst_4,Umbrella,1248016,Remove,Remove,Umbrella_1248016
burst_4,Umbrella,1248017,Remove,Remove,Umbrella_1248017
burst_4,Umbrella,1248018,Remove,Remove,Umbrella_1248018
burst_4,Umbrella,1248019,Remove,Remove,Umbrella_1248019
burst_4,Umbrella,1248020,Remove,Remove,Umbrella_1248020
burst_4,Umbrella,1248021,Remove,Remove,Umbrella_1248021
burst_4,Umbrella,1248022,Remove,Remove,Umbrella_1248022
burst_4,Umbrella,1248023,Remove,Remove,Umbrella_1248023
burst_4,Umbrella,1248024,Remove,Remove,Umbrella_1248024
burst_4,Vry,214953,Remove,Remove,Vry_214953
burst_4,Vry,214954,Remove,Remove,Vry_214954
burst_4,Vry,214955,Resting,Inactive,Vry_214955
burst_4,Vry,214956,Resting,Inactive,Vry_214956
burst_4,Vry,214957,Resting,Inactive,Vry_214957
burst_4,Vry,214958,Resting,Inactive,Vry_214958
burst_4,Vry,214959,Resting,Inactive,Vry_214959
burst_4,Vry,214960,Resting,Inactive,Vry_214960
burst_4,Vry,214961,Resting,Inactive,Vry_214961
burst_4,Vry,214962,Resting,Inactive,Vry_214962
burst_4,Vry,214963,Resting,Inactive,Vry_214963
burst_4,Vry,214964,Resting,Inactive,Vry_214964
burst_4,Vry,214965,Resting,Inactive,Vry_214965
burst_4,Vry,214966,Resting,Inactive,Vry_214966
burst_4,Vry,214967,Resting,Inactive,Vry_214967
burst_4,Vry,214968,Remove,Remove,Vry_214968
burst_4,Vry,214969,Remove,Remove,Vry_214969
burst_4,Vry,214970,Remove,Remove,Vry_214970
burst_4,Vry,214971,Remove,Remove,Vry_214971
burst_4,Vry,214972,Remove,Remove,Vry_214972
burst_4,Vry,214973,Resting,Inactive,Vry_214973
burst_4,Vry,214974,Resting,Inactive,Vry_214974
burst_4,Vry,214975,Resting,Inactive,Vry_214975
burst_4,Vry,214976,Resting,Inactive,Vry_214976
burst_4,Vry,214977,Resting,Inactive,Vry_214977
burst_4,Vry,214978,Resting,Inactive,Vry_214978
burst_4,Vry,214979,Resting,Inactive,Vry_214979
burst_4,Vry,214980,Resting,Inactive,Vry_214980
burst_4,Vry,214981,Resting,Inactive,Vry_214981
burst_4,Vry,214982,Resting,Inactive,Vry_214982
burst_4,Vry,214983,Resting,Inactive,Vry_214983
burst_4,Vry,214984,Resting,Inactive,Vry_214984
burst_4,Vry,214985,Resting,Inactive,Vry_214985
burst_4,Vry,214986,Resting,Inactive,Vry_214986
burst_4,Vry,214987,Resting,Inactive,Vry_214987
burst_4,Vry,214988,Resting,Inactive,Vry_214988
burst_4,Vry,214989,Resting,Inactive,Vry_214989
burst_4,Vry,214990,Resting,Inactive,Vry_214990
burst_4,Vry,214991,Resting,Inactive,Vry_214991
burst_4,Vry,214992,Resting,Inactive,Vry_214992
burst_4,Vry,1180069,Walking,Active,Vry_1180069
burst_4,Vry,1180070,Walking,Active,Vry_1180070
burst_4,Vry,1180071,Walking,Active,Vry_1180071
burst_4,Vry,1180072,Walking,Active,Vry_1180072
burst_4,Vry,1180073,Resting,Inactive,Vry_1180073
burst_4,Vry,1180074,Walking,Active,Vry_1180074
burst_4,Vry,1180075,Walking,Active,Vry_1180075
burst_4,Vry,1180076,Walking,Active,Vry_1180076
burst_4,Vry,1180077,Grooming receiver,Inactive,Vry_1180077
burst_4,Vry,1180078,Resting,Inactive,Vry_1180078
burst_4,Vry,1180079,Grooming actor,Active,Vry_1180079
burst_4,Vry,1180080,Grooming actor,Active,Vry_1180080
burst_4,Vry,1180081,Grooming actor,Active,Vry_1180081
