burst,Ind_ID,new_burst,attribution_merged
burst_4,Nakhu,1238849,Walking
burst_4,Nakhu,1238850,Remove
burst_4,Nakhu,1238851,Resting
burst_4,Nakhu,1238852,Resting
burst_4,Nakhu,1238853,Walking
burst_4,Nakhu,1238854,Walking
burst_4,Nakhu,1238855,Walking
burst_4,Nakhu,1238856,Eating
burst_4,Nakhu,1238857,Eating
burst_4,Nakhu,1238858,Eating
burst_4,Nakhu,1238859,Eating
burst_4,Nakhu,1238860,Eating
burst_4,Nakhu,1238861,Remove
burst_4,Nakhu,1238862,Remove
burst_4,Nakhu,1238863,Walking
burst_4,Nakhu,1238864,Walking
burst_4,Nakhu,1238865,Walking
burst_4,Nakhu,1238866,Eating
burst_4,Nakhu,1238867,Eating
burst_4,Nakhu,1238868,Resting
burst_4,Nakhu,1238869,Resting
burst_4,Nakhu,1238870,Resting
burst_4,Nakhu,1238871,Resting
burst_4,Nakhu,1238872,Resting
burst_4,Nakhu,1238873,Remove
burst_4,Nakhu,1238874,Resting
burst_4,Nakhu,1238875,Resting
burst_4,Nakhu,1238876,Walking
burst_4,Nakhu,1238877,Eating
burst_4,Nakhu,1238878,Walking
burst_4,Nakhu,1238879,Eating
burst_4,Nakhu,1238880,Eating
burst_4,Nakhu,1238881,Walking
burst_4,Nakhu,1238882,Walking
burst_4,Nakhu,1238883,Walking
burst_4,Nakhu,1238884,Eating
burst_4,Nakhu,1238885,Walking
burst_4,Nakhu,1238886,Walking
burst_4,Nakhu,1238887,Eating
burst_4,Nakhu,1238888,Walking
burst_4,Nakhu,1238889,Walking
burst_4,Nakhu,1238890,Walking
burst_4,Nakhu,1238891,Eating
burst_4,Nakhu,1238892,Eating
burst_4,Nakhu,1238893,Resting
burst_4,Nakhu,1238894,Walking
burst_4,Nakhu,1238895,Walking
burst_4,Nakhu,1238896,Walking
burst_4,Nakhu,1238897,Remove
burst_4,Nakhu,1238898,Remove
burst_4,Nakhu,1238899,Remove
burst_4,Nakhu,1238900,Remove
burst_4,Nakhu,1238901,Remove
burst_4,Nakhu,1238902,Remove
burst_4,Nakhu,1238903,Remove
burst_4,Nakhu,1238904,Remove
burst_4,Nakhu,1238905,Eating
burst_4,Nakhu,1238906,Walking
burst_4,Nakhu,1238907,Walking
burst_4,Nakhu,1238908,Running
burst_4,Nakhu,1289417,Resting
burst_4,Nakhu,1289418,Resting
burst_4,Nakhu,1289419,Resting
burst_4,Nakhu,1289420,Resting
burst_4,Nakhu,1289421,Remove
burst_4,Nakhu,1289422,Remove
burst_4,Nakhu,1289423,Walking
burst_4,Nakhu,1289424,Eating
burst_4,Nakhu,1289425,Resting
burst_4,Nakhu,1289426,Resting
burst_4,Nakhu,1289427,Resting
burst_4,Nakhu,1289428,Resting
burst_4,Nakhu,1289429,Eating
burst_4,Nakhu,1289430,Eating
burst_4,Nakhu,1289431,Eating
burst_4,Nakhu,1289432,Walking
burst_4,Nakhu,1289433,Eating
burst_4,Nakhu,1289434,Eating
burst_4,Nakhu,1289435,Eating
burst_4,Nakhu,1289436,Eating
burst_4,Nakhu,1289437,Eating
burst_4,Nakhu,1289438,Eating
burst_4,Nakhu,1289439,Eating
burst_4,Nakhu,1289440,Eating
burst_4,Nakhu,1289441,Eating
burst_4,Nakhu,1289442,Eating
burst_4,Nakhu,1289443,Eating
burst_4,Nakhu,1289444,Eating
burst_4,Nakhu,1289445,Remove
burst_4,Nakhu,1289446,Remove
burst_4,Nakhu,1289447,Remove
burst_4,Nakhu,1289448,Remove
burst_4,Nakhu,1289449,Self-scratching
burst_4,Nakhu,1289450,Remove
burst_4,Nakhu,1289451,Remove
burst_4,Nakhu,1289452,Remove
burst_4,Nakhu,1289453,Remove
burst_4,Nakhu,1289454,Remove
burst_4,Nakhu,1289455,Remove
burst_4,Nakhu,1289456,Remove
burst_4,Nakhu,1289457,Eating
burst_4,Nakhu,1289458,Eating
burst_4,Nakhu,1289459,Walking
burst_4,Nakhu,1289460,Walking
burst_4,Nakhu,1289461,Remove
burst_4,Nakhu,1289462,Remove
burst_4,Nakhu,1289463,Remove
burst_4,Nakhu,1289464,Remove
burst_4,Nakhu,1289465,Resting
burst_4,Nakhu,1289466,Eating
burst_4,Nakhu,1289467,Eating
burst_4,Nakhu,1289468,Self-scratching
burst_4,Nakhu,1289469,Eating
burst_4,Nakhu,1289470,Eating
burst_4,Nakhu,1289471,Walking
burst_4,Nakhu,1289472,Walking
burst_4,Nakhu,1289473,Resting
burst_4,Nakhu,1289474,Resting
burst_4,Nakhu,1289475,Resting
burst_4,Nakhu,1289476,Resting
burst_4,Nakhu,1289477,Resting
burst_4,Nakhu,1289478,Resting
burst_4,Nakhu,1289479,Resting
burst_4,Nakhu,1289480,Resting
burst_4,Nakhu,1289481,Resting
burst_4,Nakhu,1289482,Resting
burst_4,Nakhu,1289483,Resting
burst_4,Nakhu,1289484,Resting
burst_4,Nakhu,1289485,Resting
burst_4,Nakhu,1289486,Resting
burst_4,Nakhu,1289487,Resting
burst_4,Nakhu,1289488,Resting
burst_4,Nakhu,1289489,Eating
burst_4,Nakhu,1289490,Eating
burst_4,Nakhu,1289491,Eating
burst_4,Nakhu,1289492,Eating
burst_4,Nakhu,1289493,Eating
burst_4,Nakhu,1289494,Eating
burst_4,Nakhu,1289495,Walking
burst_4,Nakhu,1289496,Eating
burst_4,Nakhu,1304169,Resting
burst_4,Nakhu,1304170,Resting
burst_4,Nakhu,1304171,Resting
burst_4,Nakhu,1304172,Resting
burst_4,Nakhu,1304173,Eating
burst_4,Nakhu,1304174,Eating
burst_4,Nakhu,1304175,Eating
burst_4,Nakhu,1304176,Eating
burst_4,Nakhu,1304177,Eating
burst_4,Nakhu,1304178,Eating
burst_4,Nakhu,1304179,Eating
burst_4,Nakhu,1304180,Eating
burst_4,Nakhu,1304181,Eating
burst_4,Nakhu,1304182,Eating
burst_4,Nakhu,1304183,Eating
burst_4,Nakhu,1304184,Eating
burst_4,Nakhu,1304185,Eating
burst_4,Nakhu,1304186,Eating
burst_4,Nakhu,1304187,Eating
burst_4,Nakhu,1304188,Eating
burst_4,Nakhu,1304189,Resting
burst_4,Nakhu,1304190,Resting
burst_4,Nakhu,1304191,Resting
burst_4,Nakhu,1304192,Resting
burst_4,Nakhu,1304193,Eating
burst_4,Nakhu,1304194,Eating
burst_4,Nakhu,1304195,Eating
burst_4,Nakhu,1304196,Eating
burst_4,Nakhu,1304197,Resting
burst_4,Nakhu,1304198,Resting
burst_4,Nakhu,1304199,Resting
burst_4,Nakhu,1304200,Resting
burst_4,Nakhu,1304201,Resting
burst_4,Nakhu,1304202,Resting
burst_4,Nakhu,1304203,Self-scratching
burst_4,Nakhu,1304204,Resting
burst_4,Nakhu,1304205,Resting
burst_4,Nakhu,1304206,Resting
burst_4,Nakhu,1304207,Resting
burst_4,Nakhu,1304208,Self-scratching
burst_4,Nakhu,1304209,Resting
burst_4,Nakhu,1304210,Resting
burst_4,Nakhu,1304211,Resting
burst_4,Nakhu,1304212,Resting
burst_4,Nakhu,1304213,Walking
burst_4,Nakhu,1304214,Walking
burst_4,Nakhu,1304215,Walking
burst_4,Nakhu,1304216,Remove
burst_4,Nakhu,1304217,Resting
burst_4,Nakhu,1304218,Walking
burst_4,Nakhu,1304219,Walking
burst_4,Nakhu,1304220,Resting
burst_4,Nakhu,1304221,Self-scratching
burst_4,Nakhu,1304222,Self-scratching
burst_4,Nakhu,1304223,Walking
burst_4,Nakhu,1304224,Walking
burst_4,Nakhu,1304225,Resting
burst_4,Nakhu,1304226,Walking
burst_4,Nakhu,1304227,Walking
burst_4,Nakhu,1304228,Remove
burst_4,Nakhu,1304229,Walking
burst_4,Nakhu,1304230,Eating
burst_4,Nakhu,1304231,Running
burst_4,Nakhu,1304232,Self-scratching
burst_4,Nakhu,1304233,Resting
burst_4,Nakhu,1304234,Resting
burst_4,Nakhu,1304235,Resting
burst_4,Nakhu,1304236,Resting
burst_4,Nakhu,1304237,Walking
burst_4,Nakhu,1304238,Resting
burst_4,Nakhu,1304239,Walking
burst_4,Nakhu,1304240,Walking
burst_4,Nakhu,1304241,Eating
burst_4,Nakhu,1304242,Eating
burst_4,Nakhu,1304243,Eating
burst_4,Nakhu,1304244,Remove
burst_4,Nakhu,1304245,Resting
burst_4,Nakhu,1304246,Resting
burst_4,Nakhu,1304247,Walking
burst_4,Nakhu,1304248,Walking
burst_4,Ndawanya,1254749,Eating
burst_4,Ndawanya,1254750,Eating
burst_4,Ndawanya,1254751,Eating
burst_4,Ndawanya,1254752,Eating
burst_4,Ndawanya,1254753,Eating
burst_4,Ndawanya,1254754,Eating
burst_4,Ndawanya,1254755,Eating
burst_4,Ndawanya,1254756,Eating
burst_4,Ndawanya,1254757,Resting
burst_4,Ndawanya,1254758,Self-scratching
burst_4,Ndawanya,1254759,Self-scratching
burst_4,Ndawanya,1254760,Self-scratching
burst_4,Ndawanya,1254761,Eating
burst_4,Ndawanya,1254762,Eating
burst_4,Ndawanya,1254763,Eating
burst_4,Ndawanya,1254764,Eating
burst_4,Ndawanya,1254765,Eating
burst_4,Ndawanya,1254766,Eating
burst_4,Ndawanya,1254767,Eating
burst_4,Ndawanya,1254768,Eating
burst_4,Ndawanya,1254769,Remove
burst_4,Ndawanya,1254770,Remove
burst_4,Ndawanya,1254771,Remove
burst_4,Ndawanya,1254772,Remove
burst_4,Ndawanya,1254773,Remove
burst_4,Ndawanya,1254774,Remove
burst_4,Ndawanya,1254775,Remove
burst_4,Ndawanya,1254776,Remove
burst_4,Ndawanya,1254777,Remove
burst_4,Ndawanya,1254778,Remove
burst_4,Ndawanya,1254779,Remove
burst_4,Ndawanya,1254780,Remove
burst_4,Ndawanya,1254781,Remove
burst_4,Ndawanya,1254782,Remove
burst_4,Ndawanya,1254783,Remove
burst_4,Ndawanya,1254784,Remove
burst_4,Ndawanya,1254785,Resting
burst_4,Ndawanya,1254786,Resting
burst_4,Ndawanya,1254787,Resting
burst_4,Ndawanya,1254788,Resting
burst_4,Ndawanya,1254789,Remove
burst_4,Ndawanya,1254790,Remove
burst_4,Ndawanya,1254791,Walking
burst_4,Ndawanya,1254792,Walking
burst_4,Ndawanya,1254793,Eating
burst_4,Ndawanya,1254794,Eating
burst_4,Ndawanya,1254795,Eating
burst_4,Ndawanya,1254796,Eating
burst_4,Ndawanya,1254797,Remove
burst_4,Ndawanya,1254798,Remove
burst_4,Ndawanya,1254799,Resting
burst_4,Ndawanya,1254800,Resting
burst_4,Ndawanya,1254801,Eating
burst_4,Ndawanya,1254802,Eating
burst_4,Ndawanya,1254803,Eating
burst_4,Ndawanya,1254804,Eating
burst_4,Ndawanya,1254805,Resting
burst_4,Ndawanya,1254806,Resting
burst_4,Ndawanya,1254807,Resting
burst_4,Ndawanya,1254808,Remove
burst_4,Ndawanya,1254809,Eating
burst_4,Ndawanya,1254810,Eating
burst_4,Ndawanya,1254811,Eating
burst_4,Ndawanya,1254812,Eating
burst_4,Ndawanya,1254813,Eating
burst_4,Ndawanya,1254814,Eating
burst_4,Ndawanya,1254815,Eating
burst_4,Ndawanya,1254816,Eating
burst_4,Ndawanya,1254817,Running
burst_4,Ndawanya,1254818,Walking
burst_4,Ndawanya,1254819,Walking
burst_4,Ndawanya,1254820,Walking
burst_4,Ndawanya,1254821,Remove
burst_4,Ndawanya,1254822,Remove
burst_4,Ndawanya,1254823,Remove
burst_4,Ndawanya,1254824,Remove
burst_4,Ndawanya,1254825,Eating
burst_4,Ndawanya,1254826,Eating
burst_4,Ndawanya,1254827,Eating
burst_4,Ndawanya,1254828,Eating
burst_4,Ndawanya,1369885,Eating
burst_4,Ndawanya,1369886,Walking
burst_4,Ndawanya,1369887,Eating
burst_4,Ndawanya,1369888,Eating
burst_4,Ndawanya,1369889,Eating
burst_4,Ndawanya,1369890,Eating
burst_4,Ndawanya,1369891,Eating
burst_4,Ndawanya,1369892,Eating
burst_4,Ndawanya,1369893,Remove
burst_4,Ndawanya,1369894,Remove
burst_4,Ndawanya,1369895,Remove
burst_4,Ndawanya,1369896,Remove
burst_4,Ndawanya,1369897,Walking
burst_4,Ndawanya,1369898,Eating
burst_4,Ndawanya,1369899,Eating
burst_4,Ndawanya,1369900,Eating
burst_4,Ndawanya,1369901,Resting
burst_4,Ndawanya,1369902,Resting
burst_4,Ndawanya,1369903,Remove
burst_4,Ndawanya,1369904,Remove
burst_4,Ndawanya,1369905,Walking
burst_4,Ndawanya,1369906,Walking
burst_4,Ndawanya,1369907,Eating
burst_4,Ndawanya,1369908,Eating
burst_4,Ndawanya,1369909,Eating
burst_4,Ndawanya,1369910,Eating
burst_4,Ndawanya,1369911,Eating
burst_4,Ndawanya,1369912,Eating
burst_4,Ndawanya,1369913,Resting
burst_4,Ndawanya,1369914,Resting
burst_4,Ndawanya,1369915,Resting
burst_4,Ndawanya,1369916,Resting
burst_4,Ndawanya,1369917,Walking
burst_4,Ndawanya,1369918,Resting
burst_4,Ndawanya,1369919,Resting
burst_4,Ndawanya,1369920,Resting
burst_4,Ndawanya,1369921,Walking
burst_4,Ndawanya,1369922,Remove
burst_4,Ndawanya,1369923,Walking
burst_4,Ndawanya,1369924,Walking
burst_4,Ndawanya,1369925,Remove
burst_4,Ndawanya,1369926,Remove
burst_4,Ndawanya,1369927,Remove
burst_4,Ndawanya,1369928,Resting
burst_4,Ndawanya,1369929,Eating
burst_4,Ndawanya,1369930,Eating
burst_4,Ndawanya,1369931,Eating
burst_4,Ndawanya,1369932,Eating
burst_4,Ndawanya,1369933,Eating
burst_4,Ndawanya,1369934,Self-scratching
burst_4,Ndawanya,1369935,Eating
burst_4,Ndawanya,1369936,Eating
burst_4,Ndawanya,1369937,Eating
burst_4,Ndawanya,1369938,Eating
burst_4,Ndawanya,1369939,Eating
burst_4,Ndawanya,1369940,Eating
burst_4,Ndawanya,1369941,Walking
burst_4,Ndawanya,1369942,Walking
burst_4,Ndawanya,1369943,Walking
burst_4,Ndawanya,1369944,Eating
burst_4,Ndawanya,1369945,Eating
burst_4,Ndawanya,1369946,Eating
burst_4,Ndawanya,1369947,Eating
burst_4,Ndawanya,1369948,Eating
burst_4,Ndawanya,1369949,Eating
burst_4,Ndawanya,1369950,Eating
burst_4,Ndawanya,1369951,Eating
burst_4,Ndawanya,1369952,Eating
burst_4,Ndawanya,1369953,Remove
burst_4,Ndawanya,1369954,Remove
burst_4,Ndawanya,1369955,Remove
burst_4,Ndawanya,1369956,Remove
burst_4,Ndawanya,1369957,Remove
burst_4,Ndawanya,1369958,Eating
burst_4,Ndawanya,1369959,Eating
burst_4,Ndawanya,1369960,Eating
burst_4,Ndawanya,1369961,Eating
burst_4,Ndawanya,1369962,Eating
burst_4,Ndawanya,1369963,Eating
burst_4,Ndawanya,1369964,Self-scratching
burst_4,Okefenokee,283385,Remove
burst_4,Okefenokee,283386,Running
burst_4,Okefenokee,283387,Resting
burst_4,Okefenokee,283388,Remove
burst_4,Okefenokee,309837,Resting
burst_4,Okefenokee,309838,Resting
burst_4,Okefenokee,309839,Resting
burst_4,Okefenokee,309840,Resting
burst_4,Okefenokee,309841,Resting
burst_4,Okefenokee,309842,Resting
burst_4,Okefenokee,309843,Resting
burst_4,Okefenokee,309844,Resting
burst_4,Okefenokee,309845,Resting
burst_4,Okefenokee,309846,Resting
burst_4,Okefenokee,309847,Self-scratching
burst_4,Okefenokee,309848,Resting
burst_4,Okefenokee,309849,Resting
burst_4,Okefenokee,309850,Resting
burst_4,Okefenokee,309851,Resting
burst_4,Okefenokee,309852,Resting
burst_4,Okefenokee,310257,Remove
burst_4,Okefenokee,310258,Remove
burst_4,Okefenokee,310259,Remove
burst_4,Okefenokee,310260,Remove
burst_4,Okefenokee,317821,Eating
burst_4,Okefenokee,317822,Eating
burst_4,Okefenokee,317823,Eating
burst_4,Okefenokee,317824,Eating
burst_4,Okefenokee,317825,Resting
burst_4,Okefenokee,317826,Resting
burst_4,Okefenokee,317827,Resting
burst_4,Okefenokee,317828,Resting
burst_4,Okefenokee,317829,Resting
burst_4,Okefenokee,317830,Resting
burst_4,Okefenokee,317831,Resting
burst_4,Okefenokee,317832,Resting
burst_4,Okefenokee,317833,Resting
burst_4,Okefenokee,317834,Resting
burst_4,Okefenokee,317835,Resting
burst_4,Okefenokee,317836,Resting
burst_4,Okefenokee,317837,Remove
burst_4,Okefenokee,317838,Remove
burst_4,Okefenokee,317839,Remove
burst_4,Okefenokee,317840,Remove
burst_4,Okefenokee,317841,Resting
burst_4,Okefenokee,317842,Resting
burst_4,Okefenokee,317843,Resting
burst_4,Okefenokee,317844,Resting
burst_4,Okefenokee,318109,Resting
burst_4,Okefenokee,318110,Resting
burst_4,Okefenokee,318111,Resting
burst_4,Okefenokee,318112,Resting
burst_4,Okefenokee,321911,Grooming actor
burst_4,Okefenokee,321912,Grooming actor
burst_4,Okefenokee,321913,Grooming actor
burst_4,Okefenokee,321914,Grooming actor
burst_4,Okefenokee,321915,Grooming actor
burst_4,Okefenokee,321916,Grooming actor
burst_4,Okefenokee,321917,Grooming receiver
burst_4,Okefenokee,321918,Grooming receiver
burst_4,Okefenokee,321919,Grooming receiver
burst_4,Okefenokee,321920,Grooming receiver
burst_4,Okefenokee,321921,Resting
burst_4,Okefenokee,321922,Resting
burst_4,Okefenokee,321923,Remove
burst_4,Okefenokee,321924,Grooming actor
burst_4,Okefenokee,321925,Grooming actor
burst_4,Okefenokee,321926,Grooming actor
burst_4,Okefenokee,321927,Grooming actor
burst_4,Okefenokee,375093,Walking
burst_4,Okefenokee,375094,Running
burst_4,Okefenokee,375095,Walking
burst_4,Okefenokee,375096,Walking
burst_4,Okefenokee,375625,Eating
burst_4,Okefenokee,375626,Eating
burst_4,Okefenokee,375627,Eating
burst_4,Okefenokee,375628,Eating
burst_4,Okefenokee,375629,Walking
burst_4,Okefenokee,375630,Walking
burst_4,Okefenokee,375631,Walking
burst_4,Okefenokee,375632,Walking
burst_4,Okefenokee,375633,Grooming actor
burst_4,Okefenokee,375634,Grooming actor
burst_4,Okefenokee,375635,Grooming actor
burst_4,Okefenokee,375636,Grooming actor
burst_4,Okefenokee,402333,Self-scratching
burst_4,Okefenokee,402334,Walking
burst_4,Okefenokee,402335,Walking
burst_4,Okefenokee,402336,Resting
burst_4,Okefenokee,402337,Resting
burst_4,Okefenokee,402338,Resting
burst_4,Okefenokee,402339,Resting
burst_4,Okefenokee,402340,Resting
burst_4,Okefenokee,402341,Eating
burst_4,Okefenokee,402342,Eating
burst_4,Okefenokee,402343,Eating
burst_4,Okefenokee,402344,Eating
burst_4,Okefenokee,402345,Eating
burst_4,Okefenokee,402346,Eating
burst_4,Okefenokee,402347,Eating
burst_4,Okefenokee,402348,Eating
burst_4,Okefenokee,402349,Eating
burst_4,Okefenokee,402350,Resting
burst_4,Okefenokee,402351,Resting
burst_4,Okefenokee,402352,Resting
burst_4,Okefenokee,402353,Eating
burst_4,Okefenokee,402354,Eating
burst_4,Okefenokee,402355,Eating
burst_4,Okefenokee,402356,Eating
burst_4,Okefenokee,633233,Resting
burst_4,Okefenokee,633234,Resting
burst_4,Okefenokee,633235,Self-scratching
burst_4,Okefenokee,633236,Resting
burst_4,Okefenokee,633237,Resting
burst_4,Okefenokee,633238,Self-scratching
burst_4,Okefenokee,633239,Resting
burst_4,Okefenokee,633240,Resting
burst_4,Okefenokee,633241,Resting
burst_4,Okefenokee,633242,Resting
burst_4,Okefenokee,633243,Resting
burst_4,Okefenokee,633244,Self-scratching
burst_4,Okefenokee,633245,Resting
burst_4,Okefenokee,633246,Resting
burst_4,Okefenokee,633247,Resting
burst_4,Okefenokee,633248,Resting
burst_4,Okefenokee,633249,Resting
burst_4,Okefenokee,633250,Resting
burst_4,Okefenokee,633251,Self-scratching
burst_4,Okefenokee,633252,Resting
burst_4,Okefenokee,633253,Resting
burst_4,Okefenokee,633254,Walking
burst_4,Okefenokee,633255,Eating
burst_4,Okefenokee,633256,Eating
burst_4,Okefenokee,633257,Eating
burst_4,Okefenokee,633258,Eating
burst_4,Okefenokee,633259,Eating
burst_4,Okefenokee,633260,Eating
burst_4,Okefenokee,716581,Eating
burst_4,Okefenokee,716582,Eating
burst_4,Okefenokee,716583,Running
burst_4,Okefenokee,716584,Running
burst_4,Okefenokee,716605,Resting
burst_4,Okefenokee,716606,Resting
burst_4,Okefenokee,716607,Resting
burst_4,Okefenokee,716608,Resting
burst_4,Okefenokee,716609,Resting
burst_4,Okefenokee,716610,Resting
burst_4,Okefenokee,716611,Resting
burst_4,Okefenokee,716612,Resting
burst_4,Okefenokee,716613,Resting
burst_4,Okefenokee,716614,Resting
burst_4,Okefenokee,716615,Resting
burst_4,Okefenokee,716616,Resting
burst_4,Okefenokee,716617,Resting
burst_4,Okefenokee,716618,Resting
burst_4,Okefenokee,716619,Resting
burst_4,Okefenokee,716620,Resting
burst_4,Okefenokee,716621,Resting
burst_4,Okefenokee,716622,Resting
burst_4,Okefenokee,716623,Resting
burst_4,Okefenokee,716624,Resting
burst_4,Okefenokee,716625,Resting
burst_4,Okefenokee,716626,Resting
burst_4,Okefenokee,716627,Resting
burst_4,Okefenokee,716628,Resting
burst_4,Okefenokee,716637,Running
burst_4,Okefenokee,716638,Walking
burst_4,Okefenokee,716639,Walking
burst_4,Okefenokee,716640,Walking
burst_4,Okefenokee,716641,Resting
burst_4,Okefenokee,716642,Resting
burst_4,Okefenokee,716643,Resting
burst_4,Okefenokee,716644,Resting
burst_4,Okefenokee,716645,Resting
burst_4,Okefenokee,716646,Resting
burst_4,Okefenokee,716647,Resting
burst_4,Okefenokee,716648,Resting
burst_4,Okefenokee,716649,Resting
burst_4,Okefenokee,716650,Resting
burst_4,Okefenokee,716651,Resting
burst_4,Okefenokee,716652,Resting
burst_4,Okefenokee,716653,Resting
burst_4,Okefenokee,716654,Self-scratching
burst_4,Okefenokee,716655,Resting
burst_4,Okefenokee,716656,Resting
burst_4,Okefenokee,716657,Walking
burst_4,Okefenokee,716658,Resting
burst_4,Okefenokee,716659,Resting
burst_4,Okefenokee,716660,Resting
burst_4,Pomelo,354209,Eating
burst_4,Pomelo,354210,Eating
burst_4,Pomelo,354211,Walking
burst_4,Pomelo,354212,Eating
burst_4,Pomelo,354213,Eating
burst_4,Pomelo,354214,Eating
burst_4,Pomelo,354215,Eating
burst_4,Pomelo,354216,Eating
burst_4,Pomelo,354217,Eating
burst_4,Pomelo,354218,Eating
burst_4,Pomelo,354219,Eating
burst_4,Pomelo,354220,Eating
burst_4,Pomelo,354221,Eating
burst_4,Pomelo,354222,Eating
burst_4,Pomelo,354223,Eating
burst_4,Pomelo,354224,Eating
burst_4,Pomelo,354225,Walking
burst_4,Pomelo,354226,Resting
burst_4,Pomelo,354227,Walking
burst_4,Pomelo,354228,Eating
burst_4,Pomelo,354229,Eating
burst_4,Pomelo,354230,Eating
burst_4,Pomelo,354231,Eating
burst_4,Pomelo,354232,Self-scratching
burst_4,Pomelo,354233,Grooming actor
burst_4,Pomelo,354234,Grooming actor
burst_4,Pomelo,354235,Grooming actor
burst_4,Pomelo,354236,Grooming actor
burst_4,Pomelo,354237,Resting
burst_4,Pomelo,354238,Resting
burst_4,Pomelo,354239,Resting
burst_4,Pomelo,354240,Resting
burst_4,Pomelo,354241,Eating
burst_4,Pomelo,354242,Eating
burst_4,Pomelo,354243,Eating
burst_4,Pomelo,354244,Eating
burst_4,Pomelo,354274,Eating
burst_4,Pomelo,354275,Eating
burst_4,Pomelo,354276,Eating
burst_4,Pomelo,354277,Eating
burst_4,Pomelo,354278,Eating
burst_4,Pomelo,354279,Eating
burst_4,Pomelo,354280,Eating
burst_4,Pomelo,354281,Remove
burst_4,Pomelo,354282,Eating
burst_4,Pomelo,354283,Eating
burst_4,Pomelo,354284,Eating
burst_4,Pomelo,354285,Eating
burst_4,Pomelo,354286,Eating
burst_4,Pomelo,354287,Eating
burst_4,Pomelo,354288,Eating
burst_4,Pomelo,354289,Eating
burst_4,Pomelo,354290,Walking
burst_4,Pomelo,354291,Walking
burst_4,Pomelo,354292,Eating
burst_4,Pomelo,354293,Eating
burst_4,Pomelo,354294,Resting
burst_4,Pomelo,568485,Remove
burst_4,Pomelo,568486,Remove
burst_4,Pomelo,568487,Remove
burst_4,Pomelo,568488,Remove
burst_4,Pomelo,568489,Remove
burst_4,Pomelo,568490,Resting
burst_4,Pomelo,568491,Resting
burst_4,Pomelo,568492,Resting
burst_4,Pomelo,568493,Remove
burst_4,Pomelo,568494,Remove
burst_4,Pomelo,568495,Remove
burst_4,Pomelo,568496,Remove
burst_4,Pomelo,568497,Eating
burst_4,Pomelo,568498,Eating
burst_4,Pomelo,568499,Eating
burst_4,Pomelo,568500,Eating
burst_4,Pomelo,568501,Remove
burst_4,Pomelo,568502,Remove
burst_4,Pomelo,568503,Remove
burst_4,Pomelo,568504,Remove
burst_4,Pomelo,568505,Remove
burst_4,Pomelo,568506,Remove
burst_4,Pomelo,568507,Remove
burst_4,Pomelo,568508,Remove
burst_4,Pomelo,568509,Remove
burst_4,Pomelo,568510,Remove
burst_4,Pomelo,568511,Remove
burst_4,Pomelo,568512,Remove
burst_4,Pomelo,568513,Remove
burst_4,Pomelo,568514,Remove
burst_4,Pomelo,568515,Remove
burst_4,Pomelo,568516,Remove
burst_4,Pomelo,641957,Remove
burst_4,Pomelo,641958,Remove
burst_4,Pomelo,641959,Remove
burst_4,Pomelo,641960,Remove
burst_4,Pomelo,641961,Resting
burst_4,Pomelo,641962,Resting
burst_4,Pomelo,641963,Resting
burst_4,Pomelo,641964,Resting
burst_4,Pomelo,641965,Resting
burst_4,Pomelo,641966,Resting
burst_4,Pomelo,641967,Resting
burst_4,Pomelo,641968,Resting
burst_4,Pomelo,641969,Resting
burst_4,Pomelo,641970,Resting
burst_4,Pomelo,641971,Resting
burst_4,Pomelo,641972,Resting
burst_4,Pomelo,641973,Resting
burst_4,Pomelo,641974,Resting
burst_4,Pomelo,641975,Resting
burst_4,Pomelo,641976,Resting
burst_4,Pomelo,641977,Remove
burst_4,Pomelo,641978,Remove
burst_4,Pomelo,641979,Remove
burst_4,Pomelo,641980,Remove
burst_4,Pomelo,641981,Resting
burst_4,Pomelo,641982,Resting
burst_4,Pomelo,641983,Remove
burst_4,Pomelo,641984,Remove
burst_4,Pomelo,641985,Remove
burst_4,Pomelo,641986,Remove
burst_4,Pomelo,641987,Remove
burst_4,Pomelo,641988,Remove
burst_4,Pomelo,641989,Eating
burst_4,Pomelo,641990,Eating
burst_4,Pomelo,641991,Eating
burst_4,Pomelo,641992,Eating
burst_4,Pomelo,641993,Remove
burst_4,Pomelo,641994,Remove
burst_4,Pomelo,641995,Remove
burst_4,Pomelo,641996,Remove
burst_4,Pomelo,641997,Remove
burst_4,Pomelo,641998,Remove
burst_4,Pomelo,641999,Remove
burst_4,Pomelo,642000,Remove
burst_4,Pomelo,642013,Remove
burst_4,Pomelo,642014,Remove
burst_4,Pomelo,642015,Remove
burst_4,Pomelo,642016,Remove
burst_4,Pomelo,646341,Resting
burst_4,Pomelo,646342,Resting
burst_4,Pomelo,646343,Resting
burst_4,Pomelo,646344,Resting
burst_4,Pomelo,646345,Eating
burst_4,Pomelo,646346,Eating
burst_4,Pomelo,646347,Eating
burst_4,Pomelo,646348,Eating
burst_4,Pomelo,646353,Eating
burst_4,Pomelo,646354,Eating
burst_4,Pomelo,646355,Eating
burst_4,Pomelo,646356,Eating
burst_4,Pomelo,646357,Eating
burst_4,Pomelo,646358,Walking
burst_4,Pomelo,646359,Eating
burst_4,Pomelo,646360,Eating
burst_4,Pomelo,646361,Eating
burst_4,Pomelo,646362,Eating
burst_4,Pomelo,646363,Eating
burst_4,Pomelo,646364,Eating
burst_4,Pomelo,646365,Eating
burst_4,Pomelo,646366,Remove
burst_4,Pomelo,646367,Remove
